foamv1_cutouts
    0.7754167    0.0408199
    0.7747564    0.0409490
    0.7740955    0.0410781
    0.7734338    0.0412073
    0.7727714    0.0413365
    0.7721083    0.0414657
    0.7714445    0.0415950
    0.7707800    0.0417243
    0.7701148    0.0418536
    0.7694490    0.0419830
    0.7687824    0.0421123
    0.7681151    0.0422418
    0.7674472    0.0423712
    0.7667785    0.0425007
    0.7661092    0.0426302
    0.7654391    0.0427597
    0.7647684    0.0428892
    0.7640970    0.0430188
    0.7634249    0.0431483
    0.7627521    0.0432779
    0.7620787    0.0434075
    0.7614046    0.0435371
    0.7607298    0.0436667
    0.7600543    0.0437963
    0.7593781    0.0439259
    0.7587013    0.0440555
    0.7580238    0.0441851
    0.7573456    0.0443147
    0.7566667    0.0444443
    0.7559872    0.0445739
    0.7553070    0.0447035
    0.7546262    0.0448331
    0.7539446    0.0449627
    0.7532625    0.0450922
    0.7525796    0.0452218
    0.7518961    0.0453513
    0.7512120    0.0454808
    0.7505271    0.0456103
    0.7498417    0.0457398
    0.7491555    0.0458692
    0.7484688    0.0459987
    0.7477813    0.0461280
    0.7470932    0.0462574
    0.7464045    0.0463867
    0.7457151    0.0465160
    0.7450251    0.0466453
    0.7443344    0.0467745
    0.7436431    0.0469037
    0.7429512    0.0470329
    0.7422586    0.0471620
    0.7415653    0.0472910
    0.7408715    0.0474200
    0.7401770    0.0475490
    0.7394818    0.0476779
    0.7387861    0.0478068
    0.7380896    0.0479356
    0.7373926    0.0480643
    0.7366950    0.0481930
    0.7359967    0.0483216
    0.7352978    0.0484502
    0.7345982    0.0485787
    0.7338981    0.0487071
    0.7331973    0.0488355
    0.7324959    0.0489638
    0.7317939    0.0490920
    0.7310912    0.0492202
    0.7303880    0.0493483
    0.7296841    0.0494763
    0.7289796    0.0496042
    0.7282745    0.0497321
    0.7275689    0.0498599
    0.7268626    0.0499875
    0.7261556    0.0501151
    0.7254481    0.0502427
    0.7247400    0.0503701
    0.7240313    0.0504974
    0.7233220    0.0506247
    0.7226121    0.0507518
    0.7219016    0.0508789
    0.7211905    0.0510058
    0.7204788    0.0511327
    0.7197665    0.0512594
    0.7190536    0.0513861
    0.7183401    0.0515126
    0.7176261    0.0516391
    0.7169114    0.0517654
    0.7161962    0.0518916
    0.7154804    0.0520178
    0.7147640    0.0521438
    0.7140471    0.0522697
    0.7133295    0.0523954
    0.7126114    0.0525211
    0.7118927    0.0526467
    0.7111735    0.0527721
    0.7104536    0.0528974
    0.7097332    0.0530226
    0.7090123    0.0531476
    0.7082907    0.0532726
    0.7075686    0.0533974
    0.7068460    0.0535221
    0.7061227    0.0536466
    0.7053989    0.0537711
    0.7046746    0.0538954
    0.7039497    0.0540195
    0.7032243    0.0541436
    0.7024983    0.0542675
    0.7017717    0.0543912
    0.7010446    0.0545148
    0.7003170    0.0546383
    0.6995888    0.0547617
    0.6988600    0.0548849
    0.6981308    0.0550080
    0.6974009    0.0551309
    0.6966706    0.0552537
    0.6959397    0.0553763
    0.6952083    0.0554988
    0.6944763    0.0556211
    0.6937438    0.0557433
    0.6930108    0.0558654
    0.6922772    0.0559873
    0.6915432    0.0561091
    0.6908086    0.0562307
    0.6900735    0.0563521
    0.6893378    0.0564735
    0.6886017    0.0565947
    0.6878650    0.0567157
    0.6871278    0.0568366
    0.6863901    0.0569574
    0.6856520    0.0570781
    0.6849132    0.0571986
    0.6841740    0.0573190
    0.6834343    0.0574393
    0.6826941    0.0575594
    0.6819534    0.0576794
    0.6812122    0.0577993
    0.6804706    0.0579191
    0.6797284    0.0580387
    0.6789857    0.0581583
    0.6782426    0.0582777
    0.6774989    0.0583970
    0.6767548    0.0585162
    0.6760102    0.0586352
    0.6752652    0.0587542
    0.6745196    0.0588731
    0.6737736    0.0589918
    0.6730271    0.0591105
    0.6722802    0.0592290
    0.6715327    0.0593475
    0.6707849    0.0594658
    0.6700365    0.0595841
    0.6692877    0.0597022
    0.6685384    0.0598203
    0.6677887    0.0599383
    0.6670386    0.0600561
    0.6662879    0.0601739
    0.6655369    0.0602916
    0.6647854    0.0604092
    0.6640334    0.0605268
    0.6632810    0.0606442
    0.6625282    0.0607616
    0.6617749    0.0608789
    0.6610212    0.0609961
    0.6602670    0.0611132
    0.6595125    0.0612303
    0.6587575    0.0613473
    0.6580020    0.0614642
    0.6572462    0.0615810
    0.6564899    0.0616978
    0.6557332    0.0618145
    0.6549761    0.0619312
    0.6542186    0.0620477
    0.6534606    0.0621643
    0.6527023    0.0622807
    0.6519435    0.0623971
    0.6511844    0.0625135
    0.6504248    0.0626298
    0.6496648    0.0627460
    0.6489044    0.0628622
    0.6481437    0.0629784
    0.6473825    0.0630945
    0.6466209    0.0632105
    0.6458590    0.0633266
    0.6450967    0.0634425
    0.6443339    0.0635584
    0.6435708    0.0636743
    0.6428073    0.0637902
    0.6420435    0.0639060
    0.6412792    0.0640218
    0.6405146    0.0641375
    0.6397496    0.0642533
    0.6389842    0.0643690
    0.6382185    0.0644846
    0.6374524    0.0646003
    0.6366859    0.0647159
